px,py,pz,qx,qy,qz,qw
0.7734031081199646,-0.7698209881782532,0.24768657982349396,0.11558361673322295,0.13654623976263416,0.4946149111273897,0.8505008181301161
0.7705624103546143,-0.7763999104499817,0.20688782632350922,0.11948056761587207,0.1494339286875016,0.4843079388965888,0.8537210992127028
0.7670613527297974,-0.7820420265197754,0.16840392351150513,0.12535994273957268,0.16247798220611046,0.47153940973308867,0.857634173248205
0.7638719081878662,-0.7863631844520569,0.13277314603328705,0.13193073012147152,0.17428402181901834,0.45543058152865895,0.8630193205233998
0.7608590722084045,-0.7876195311546326,0.10093407332897186,0.14363458638183388,0.18143704870992003,0.43904983354791277,0.8681503018555621
0.7587373852729797,-0.7857710123062134,0.07304999232292175,0.15926324461057426,0.1810055075971016,0.42409171104589327,0.8729366791227154
0.7568461298942566,-0.7827339172363281,0.04864242672920227,0.17478531883878684,0.17634449354849419,0.4105506615897936,0.8773829643785725
0.7536243200302124,-0.7808499336242676,0.027581021189689636,0.18658865190566531,0.17659811987457835,0.40027293784199197,0.8796472896952114
0.7493634819984436,-0.7795888781547546,0.009426549077033997,0.19642498234409095,0.17916326506565283,0.393941989756788,0.8798451337983298
0.7437750101089478,-0.7797324061393738,-0.006314009428024292,0.2009499285976967,0.18392048201970831,0.3926344740230246,0.8784250407968125
0.7367643713951111,-0.7808645367622375,-0.020054370164871216,0.20143893111222194,0.19208685886657945,0.3956333331975397,0.8752138374969519
0.7279755473136902,-0.7831955552101135,-0.03207807242870331,0.19860729090127463,0.20601906442480006,0.40290038679520934,0.8693575601642038
0.7207431197166443,-0.7854833602905273,-0.04260706901550293,0.19373607405802373,0.21425877994678483,0.41451173069270325,0.8629829279553791
0.7221148610115051,-0.7871758937835693,-0.048057593405246735,0.18665125941950814,0.19972349781530593,0.4215148773765677,0.864636941107508
0.7221399545669556,-0.7904633283615112,-0.05150771886110306,0.18141683957819205,0.19351660643872967,0.4292638286508307,0.8633491870395944
0.7226424813270569,-0.7939842343330383,-0.054512716829776764,0.17683037176555266,0.18816065019372913,0.43774330979090176,0.8612243517651113
0.723229169845581,-0.7976968884468079,-0.05766264349222183,0.17139429953892987,0.1829794347903713,0.44618764365043984,0.8591036649805562
0.7235183715820312,-0.8006483912467957,-0.06111472100019455,0.1663380218261156,0.17646602665974737,0.45391690030041326,0.8574093838718823
0.7240633368492126,-0.8030559420585632,-0.0653872936964035,0.15993999179609983,0.1680654760479986,0.4606965785502404,0.8566982300069991
0.7254918217658997,-0.8043758869171143,-0.0706508681178093,0.1525214497468071,0.15696475578908273,0.465355563313666,0.8576383110030862
0.7283129096031189,-0.8041146993637085,-0.07731997966766357,0.14361208090501762,0.14164783767507227,0.46710556116718227,0.8608855063403024
0.7354750037193298,-0.8035293221473694,-0.08952498435974121,0.12553668506326232,0.11215066414472848,0.4695879505856712,0.8666890595247945
0.7355648875236511,-0.802756130695343,-0.09051419049501419,0.12503046994720632,0.10615611674035624,0.47275658766452594,0.8657941263852407
0.7355878949165344,-0.8042582869529724,-0.09126218408346176,0.11959688644944773,0.10775952029173654,0.4752502340242646,0.8649980841585573
0.7354834079742432,-0.8033288717269897,-0.09123171865940094,0.12254724851942637,0.10567149825484146,0.47780086363974045,0.8634361823794583
0.7354974150657654,-0.8034685850143433,-0.09130743891000748,0.12241172455033071,0.1059693352985177,0.477265442859847,0.8637149800257018
0.7354183197021484,-0.8034731149673462,-0.09126441180706024,0.12246222208475159,0.10660165406310006,0.4771192417064226,0.8637107853364832
0.7354966402053833,-0.8033987879753113,-0.09109598398208618,0.12276835816122951,0.1057802587626586,0.4772973821382993,0.8636698883800612
0.7354249358177185,-0.8034827709197998,-0.09121198207139969,0.12245120024161103,0.10618489394503774,0.4772938250974723,0.8636672254873943
0.7355414032936096,-0.8034107685089111,-0.09116147458553314,0.12265198679602494,0.10577306932925695,0.4772201577690893,0.8637299745629426
0.7354748845100403,-0.8034847974777222,-0.0912134051322937,0.12248381214059675,0.10598721627392549,0.47731559575627175,0.8636748507383126
0.7355189323425293,-0.8034386038780212,-0.09122747927904129,0.12249391405147951,0.10589697091670745,0.47727372009158864,0.8637076291668092
0.7354817986488342,-0.8034336566925049,-0.09124652296304703,0.12252934067858616,0.10603615279911928,0.4773408387278179,0.8636484346393828
0.7355068922042847,-0.8034019470214844,-0.0912359431385994,0.12254097692677875,0.10593322916140968,0.4772898201064621,0.8636876099354489
0.7355262041091919,-0.8034727573394775,-0.09119820594787598,0.12246833005713506,0.10601760340986491,0.47726568640356365,0.8637008975808584
0.7354273796081543,-0.8033815622329712,-0.09124210476875305,0.1225378447597012,0.10614070905186487,0.47738642931803216,0.8636091845195918
0.7354881763458252,-0.803429365158081,-0.0912008136510849,0.12254847492323286,0.10601492840716115,0.4773302110391251,0.8636541992476842
0.7354075908660889,-0.8034433722496033,-0.09124577045440674,0.12243114029191052,0.10624530327805021,0.47735618897117255,0.8636281724614454
0.7354176640510559,-0.8034932017326355,-0.09118971228599548,0.12248333859804574,0.10619184175512351,0.4773271473213306,0.8636433980183095
0.7353931069374084,-0.803572416305542,-0.09118985384702682,0.12231731601271978,0.10632848692582081,0.477216731083411,0.8637111314818013
0.7353804707527161,-0.8036257028579712,-0.09120235592126846,0.12229413352748883,0.10637767337665449,0.4772293991665621,0.863701358157351
0.7354216575622559,-0.8035640716552734,-0.09116320312023163,0.12233978880684362,0.10630873557030597,0.4772350207490471,0.8637002742773653
0.735403299331665,-0.8035696744918823,-0.09122541546821594,0.1222815291892945,0.1063398984522015,0.47726904757737176,0.8636858860956866
0.7354273796081543,-0.8035278916358948,-0.09114274382591248,0.1224080470796437,0.10625992708108811,0.47726525608842335,0.8636799020688865
0.735454261302948,-0.8035455346107483,-0.09120973199605942,0.12233589792451746,0.10623641646735353,0.47722348027212175,0.8637161002158875
0.7354321479797363,-0.8035269975662231,-0.09115402400493622,0.12238357070318208,0.10625340660511902,0.4772716789929147,0.863680623632388
0.7354687452316284,-0.8035480976104736,-0.0911903828382492,0.12230496865875036,0.1062703502682806,0.47720210907089683,0.8637281136987073
0.7354822754859924,-0.8035445809364319,-0.09118936210870743,0.1223556327739796,0.10619745487269006,0.47720135617125126,0.8637303198194218
0.7354738116264343,-0.8034369349479675,-0.09110874682664871,0.12247173092541747,0.10602086562363294,0.4772836104479792,0.8636901101519511
